GID,PID,OFF,DEF,TYPE,DSEQ,LEN,QTR,MIN,SEC,PTSO,PTSD,DWN,YTG,YFOG,ZONE,PTS,FGXP,FKICKER,DIST,GOOD,SEAS,WEEK,DAY,V,H,STAD,TEMP,HUMD,WSPD,COND,SURF,COND2
1037,168938,NO,DAL,FGXP,7,4,3,12,1,10,7,4,9,91,5,3,FG,JC-090,27,1,2003,17,SUN,DAL,NO,LouisianaSuperdome,70,,,Dome,Synthetic,Clean
938,152847,NO,ATL,FGXP,16,4,2,4,11,0,17,4,10,90,5,3,FG,JC-090,28,1,2003,11,SUN,ATL,NO,LouisianaSuperdome,77,,,Dome,Synthetic,Clean
868,141567,NO,CHI,FGXP,6,3,2,0,1,3,3,1,12,88,5,3,FG,JC-090,30,1,2003,6,SUN,CHI,NO,LouisianaSuperdome,76,,,Dome,Synthetic,Clean
1008,164262,NO,NYG,FGXP,8,4,1,7,7,7,0,4,4,83,5,3,FG,JC-090,35,1,2003,15,SN,NYG,NO,LouisianaSuperdome,48,,,Dome,Synthetic,Clean
938,152959,NO,ATL,FGXP,3,3,5,11,5,20,20,1,10,82,5,3,FG,JC-090,36,1,2003,11,SUN,ATL,NO,LouisianaSuperdome,77,,,Dome,Synthetic,Clean
844,137568,NO,IND,FGXP,9,5,2,6,9,0,21,4,6,80,5,3,FG,JC-090,38,1,2003,4,SN,IND,NO,LouisianaSuperdome,82,,,Dome,Synthetic,Clean
809,131881,NO,HOU,FGXP,9,5,3,0,27,14,10,4,9,79,4,3,FG,JC-090,39,1,2003,2,SUN,HOU,NO,LouisianaSuperdome,84,,,Dome,Grass,Clean
896,146144,NO,CAR,FGXP,10,5,4,0,41,17,20,4,1,75,4,3,FG,JC-090,42,1,2003,8,SUN,CAR,NO,LouisianaSuperdome,78,,,Dome,Synthetic,Clean
844,137613,NO,IND,FGXP,9,5,3,5,16,10,34,4,3,75,4,3,FG,JC-090,43,1,2003,4,SN,IND,NO,LouisianaSuperdome,82,,,Dome,Synthetic,Clean
896,146070,NO,CAR,FGXP,1,3,2,0,4,14,10,1,10,71,4,3,FG,JC-090,46,1,2003,8,SUN,CAR,NO,LouisianaSuperdome,78,,,Dome,Synthetic,Clean
868,141507,NO,CHI,FGXP,4,5,1,7,58,0,0,4,10,68,4,3,FG,JC-090,50,1,2003,6,SUN,CHI,NO,LouisianaSuperdome,76,,,Dome,Synthetic,Clean
1285,209274,NO,ATL,FGXP,12,4,1,0,15,2,0,4,4,96,5,3,FG,JC-090,22,1,2004,16,SUN,ATL,NO,LouisianaSuperdome,43,,,Dome,Synthetic,Clean
1205,196154,NO,DEN,FGXP,11,4,2,11,2,0,20,4,6,94,5,3,FG,JC-090,24,1,2004,11,SUN,DEN,NO,LouisianaSuperdome,78,,,Dome,Synthetic,Clean
1077,175343,NO,SF,FGXP,5,4,1,2,52,7,3,4,9,86,5,3,FG,JC-090,32,1,2004,2,SUN,SF,NO,LouisianaSuperdome,75,,,Dome,Synthetic,Clean
1077,175380,NO,SF,FGXP,9,4,2,3,39,17,10,4,6,82,5,3,FG,JC-090,36,1,2004,2,SUN,SF,NO,LouisianaSuperdome,75,,,Dome,Synthetic,Clean
1205,196190,NO,DEN,FGXP,7,5,2,1,31,10,27,4,14,82,5,3,FG,JC-090,36,1,2004,11,SUN,DEN,NO,LouisianaSuperdome,78,,,Dome,Synthetic,Clean
1077,175406,NO,SF,FGXP,7,4,3,11,22,20,17,4,8,80,5,3,FG,JC-090,37,1,2004,2,SUN,SF,NO,LouisianaSuperdome,75,,,Dome,Synthetic,Clean
1189,193611,NO,KC,FGXP,6,5,4,13,46,17,13,4,20,80,5,3,FG,JC-090,38,1,2004,10,SUN,KC,NO,LouisianaSuperdome,66,,,Dome,Synthetic,Clean
1189,193584,NO,KC,FGXP,10,6,3,10,11,14,13,4,8,79,4,3,FG,JC-090,39,1,2004,10,SUN,KC,NO,LouisianaSuperdome,66,,,Dome,Synthetic,Clean
1139,185455,NO,MIN,FGXP,10,5,4,13,13,21,31,4,1,73,4,3,FG,JC-090,45,1,2004,6,SN,MIN,NO,LouisianaSuperdome,76,,,Dome,Synthetic,Clean
1119,182240,NO,TB,FGXP,8,5,4,3,48,14,20,4,8,71,4,3,FG,JC-090,47,1,2004,5,SUN,TB,NO,LouisianaSuperdome,75,,,Dome,Synthetic,Clean
1774,288600,NO,SF,FGXP,4,4,3,9,6,14,10,4,1,99,5,3,FG,JC-090,19,1,2006,13,SUN,SF,NO,LouisianaSuperdome,54,,,Dome,Synthetic,Clean
1632,265762,NO,ATL,FGXP,12,4,3,7,18,20,3,4,2,98,5,3,FG,JC-090,20,1,2006,3,MN,ATL,NO,LouisianaSuperdome,78,,,Dome,Synthetic,Clean
1652,268943,NO,TB,FGXP,11,4,1,1,15,0,7,4,3,97,5,3,FG,JC-090,21,1,2006,5,SUN,TB,NO,LouisianaSuperdome,80,,,Dome,Synthetic,Clean
1848,300404,NO,PHI,FGXP,6,3,2,14,49,3,0,4,5,95,5,3,FG,JC-090,23,1,2006,19,SAT,PHI,NO,LouisianaSuperdome,69,,,Dome,Synthetic,Clean
1734,282234,NO,CIN,FGXP,11,4,4,13,43,7,10,4,2,94,5,3,FG,JC-090,24,1,2006,11,SUN,CIN,NO,LouisianaSuperdome,52,,,Dome,Synthetic,Clean
1666,271302,NO,PHI,FGXP,16,3,4,0,3,24,24,4,13,87,5,3,FG,JC-090,31,1,2006,6,SUN,PHI,NO,LouisianaSuperdome,78,,,Dome,Synthetic,Clean
1774,288648,NO,SF,FGXP,11,5,4,2,36,31,10,4,4,85,5,3,FG,JC-090,33,1,2006,13,SUN,SF,NO,LouisianaSuperdome,54,,,Dome,Synthetic,Clean
1848,300378,NO,PHI,FGXP,5,4,1,9,28,0,0,4,3,85,5,3,FG,JC-090,33,1,2006,19,SAT,PHI,NO,LouisianaSuperdome,69,,,Dome,Synthetic,Clean
1632,265726,NO,ATL,FGXP,10,4,2,6,48,14,3,4,6,81,5,3,FG,JC-090,37,1,2006,3,MN,ATL,NO,LouisianaSuperdome,78,,,Dome,Synthetic,Clean
1666,271150,NO,PHI,FGXP,11,5,1,9,1,0,0,4,1,79,4,3,FG,JC-090,39,1,2006,6,SUN,PHI,NO,LouisianaSuperdome,78,,,Dome,Synthetic,Clean
1806,293769,NO,WAS,FGXP,11,5,4,13,31,7,13,4,3,77,4,3,FG,JC-090,41,1,2006,15,SUN,WAS,NO,LouisianaSuperdome,71,,,Dome,Synthetic,Clean
1632,265749,NO,ATL,FGXP,10,3,2,0,5,17,3,1,9,67,4,3,FG,JC-090,51,1,2006,3,MN,ATL,NO,LouisianaSuperdome,78,,,Dome,Synthetic,Clean
1975,320825,JAC,NO,FGXP,10,4,1,2,5,7,10,4,3,88,5,3,FG,JC-090,30,1,2007,9,SUN,JAC,NO,LouisianaSuperdome,72,,,Dome,Synthetic,Clean
2396,388404,NO,DET,FGXP,4,6,2,0,7,28,10,1,11,84,5,NA,FG,JC-090,34,0,2009,1,SUN,DET,NO,LouisianaSuperdome,81,,,Dome,Synthetic,Clean
2503,405712,NO,ATL,FGXP,9,4,3,8,33,28,21,4,3,81,5,NA,FG,JC-090,37,0,2009,8,MN,ATL,NO,LouisianaSuperdome,61,,,Dome,Synthetic,Clean
2563,415548,NO,NE,FGXP,4,5,4,5,31,38,17,4,4,81,5,NA,FG,JC-090,37,0,2009,12,MN,NE,NO,LouisianaSuperdome,57,,,Dome,Synthetic,Clean
2511,406972,NO,CAR,FGXP,15,3,2,13,44,0,14,4,5,95,5,3,FG,JC-090,23,1,2009,9,SUN,CAR,NO,LouisianaSuperdome,71,,,Dome,Synthetic,Clean
2511,407017,NO,CAR,FGXP,11,5,2,0,8,3,17,4,7,93,5,3,FG,JC-090,25,1,2009,9,SUN,CAR,NO,LouisianaSuperdome,71,,,Dome,Synthetic,Clean
2563,415419,NO,NE,FGXP,8,4,1,11,18,0,0,4,1,88,5,3,FG,JC-090,30,1,2009,12,MN,NE,NO,LouisianaSuperdome,57,,,Dome,Synthetic,Clean
2445,396295,NO,NYJ,FGXP,13,4,1,8,10,0,0,4,4,84,5,3,FG,JC-090,34,1,2009,4,SUN,NYJ,NO,LouisianaSuperdome,80,,,Dome,Synthetic,Clean
2396,388427,NO,DET,FGXP,10,4,3,6,15,28,17,4,2,80,5,3,FG,JC-090,39,1,2009,1,SUN,DET,NO,LouisianaSuperdome,81,,,Dome,Synthetic,Clean
2511,407077,NO,CAR,FGXP,13,5,4,4,41,20,20,4,16,78,4,3,FG,JC-090,40,1,2009,9,SUN,CAR,NO,LouisianaSuperdome,71,,,Dome,Synthetic,Clean
2709,439174,NO,CAR,FGXP,18,5,4,4,0,13,14,4,7,93,5,3,FG,JC-090,25,1,2010,4,SUN,CAR,NO,LouisianaSuperdome,68,,,Dome,Synthetic,Clean
2709,439101,NO,CAR,FGXP,13,4,2,1,17,7,7,4,4,86,5,3,FG,JC-090,32,1,2010,4,SUN,CAR,NO,LouisianaSuperdome,68,,,Dome,Synthetic,Clean
2709,439139,NO,CAR,FGXP,5,5,3,4,41,10,14,4,6,86,5,3,FG,JC-090,32,1,2010,4,SUN,CAR,NO,LouisianaSuperdome,68,,,Dome,Synthetic,Clean
498,80770,SF,NO,FGXP,8,5,3,7,33,21,0,4,6,79,4,3,FG,JC-500,39,1,2001,17,SUN,SF,NO,LouisianaSuperdome,46,,,Dome,Synthetic,Clean
615,99897,SF,NO,FGXP,11,5,2,7,15,14,7,4,6,94,5,3,FG,JC-500,24,1,2002,7,SUN,SF,NO,LouisianaSuperdome,81,,,Dome,Synthetic,Clean
615,99976,SF,NO,FGXP,6,4,4,8,43,24,25,4,3,77,4,3,FG,JC-500,41,1,2002,7,SUN,SF,NO,LouisianaSuperdome,81,,,Dome,Synthetic,Clean
195,31795,DEN,NO,FGXP,9,1,3,10,5,28,13,4,4,96,5,3,FG,JE-020,22,1,2000,14,SUN,DEN,NO,LouisianaSuperdome,43,,,Dome,Synthetic,Clean
1205,196141,DEN,NO,FGXP,6,4,1,1,7,17,0,4,8,84,5,3,FG,JE-020,34,1,2004,11,SUN,DEN,NO,LouisianaSuperdome,78,,,Dome,Synthetic,Clean
1205,196134,DEN,NO,FGXP,7,6,1,3,32,14,0,4,9,70,4,3,FG,JE-020,48,1,2004,11,SUN,DEN,NO,LouisianaSuperdome,78,,,Dome,Synthetic,Clean
2321,376559,ATL,NO,FGXP,15,3,3,3,9,14,16,4,5,95,5,3,FG,JE-020,23,1,2008,14,SUN,ATL,NO,LouisianaSuperdome,55,,,Dome,Synthetic,Clean
2503,405660,ATL,NO,FGXP,7,4,2,7,37,14,14,4,4,84,5,NA,FG,JE-020,34,0,2009,8,MN,ATL,NO,LouisianaSuperdome,61,,,Dome,Synthetic,Clean
2503,405691,ATL,NO,FGXP,7,3,2,0,4,14,28,1,10,67,4,NA,FG,JE-020,51,0,2009,8,MN,ATL,NO,LouisianaSuperdome,61,,,Dome,Synthetic,Clean
2503,405739,ATL,NO,FGXP,14,3,4,11,36,21,28,4,5,93,5,3,FG,JE-020,25,1,2009,8,MN,ATL,NO,LouisianaSuperdome,61,,,Dome,Synthetic,Clean
2503,405777,ATL,NO,FGXP,7,3,4,0,31,24,35,4,9,78,4,3,FG,JE-020,40,1,2009,8,MN,ATL,NO,LouisianaSuperdome,61,,,Dome,Synthetic,Clean
339,54918,ATL,NO,FGXP,9,2,1,4,53,7,0,4,13,87,5,3,FG,JF-090,31,1,2001,6,SUN,ATL,NO,LouisianaSuperdome,73,,,Dome,Synthetic,Clean
339,55031,ATL,NO,FGXP,9,3,4,2,37,17,10,4,5,80,5,3,FG,JF-090,38,1,2001,6,SUN,ATL,NO,LouisianaSuperdome,73,,,Dome,Synthetic,Clean
630,102361,ATL,NO,FGXP,10,4,3,5,32,21,18,4,4,87,5,3,FG,JF-090,31,1,2002,8,SUN,ATL,NO,LouisianaSuperdome,72,,,Dome,Synthetic,Clean
630,102377,ATL,NO,FGXP,7,5,4,14,40,24,25,4,6,86,5,3,FG,JF-090,32,1,2002,8,SUN,ATL,NO,LouisianaSuperdome,72,,,Dome,Synthetic,Clean
630,102430,ATL,NO,FGXP,11,3,4,0,3,34,35,1,10,71,4,3,FG,JF-090,47,1,2002,8,SUN,ATL,NO,LouisianaSuperdome,72,,,Dome,Synthetic,Clean
938,152956,ATL,NO,FGXP,5,5,5,12,7,20,20,4,8,63,4,NA,FG,JF-090,54,0,2003,11,SUN,ATL,NO,LouisianaSuperdome,77,,,Dome,Synthetic,Clean
938,152865,ATL,NO,FGXP,8,4,2,0,11,17,3,1,9,91,5,3,FG,JF-090,27,1,2003,11,SUN,ATL,NO,LouisianaSuperdome,77,,,Dome,Synthetic,Clean
938,152813,ATL,NO,FGXP,9,4,1,0,51,7,0,4,2,80,5,3,FG,JF-090,38,1,2003,11,SUN,ATL,NO,LouisianaSuperdome,77,,,Dome,Synthetic,Clean
1285,209291,ATL,NO,FGXP,4,3,2,9,43,3,5,4,2,97,5,3,FG,JF-090,20,1,2004,16,SUN,ATL,NO,LouisianaSuperdome,43,,,Dome,Synthetic,Clean
1285,209281,ATL,NO,FGXP,5,4,2,13,22,0,5,4,7,93,5,3,FG,JF-090,25,1,2004,16,SUN,ATL,NO,LouisianaSuperdome,43,,,Dome,Synthetic,Clean
2445,396347,NYJ,NO,FGXP,14,4,2,1,52,0,17,4,4,80,5,3,FG,JF-090,38,1,2009,4,SUN,NYJ,NO,LouisianaSuperdome,80,,,Dome,Synthetic,Clean
371,60180,NYJ,NO,FGXP,11,3,4,7,18,13,9,4,7,83,5,NA,FG,JH-050,35,0,2001,8,SN,NYJ,NO,LouisianaSuperdome,72,,,Dome,Synthetic,Clean
371,60188,NYJ,NO,FGXP,7,4,4,3,31,13,9,4,5,95,5,3,FG,JH-050,23,1,2001,8,SN,NYJ,NO,LouisianaSuperdome,72,,,Dome,Synthetic,Clean
371,60065,NYJ,NO,FGXP,7,4,1,11,32,0,0,4,10,79,4,3,FG,JH-050,39,1,2001,8,SN,NYJ,NO,LouisianaSuperdome,72,,,Dome,Synthetic,Clean
371,60071,NYJ,NO,FGXP,4,6,1,8,59,3,0,4,1,71,4,3,FG,JH-050,47,1,2001,8,SN,NYJ,NO,LouisianaSuperdome,72,,,Dome,Synthetic,Clean
9,1351,DET,NO,FGXP,9,3,2,5,47,0,7,4,4,94,5,3,FG,JH-090,24,1,2000,1,SUN,DET,NO,LouisianaSuperdome,89,,,Dome,Synthetic,Clean
9,1362,DET,NO,FGXP,5,3,2,1,56,3,7,4,11,89,5,3,FG,JH-090,30,1,2000,1,SUN,DET,NO,LouisianaSuperdome,89,,,Dome,Synthetic,Clean
2396,388435,DET,NO,FGXP,6,4,3,3,26,17,31,4,6,94,5,3,FG,JH-090,24,1,2009,1,SUN,DET,NO,LouisianaSuperdome,81,,,Dome,Synthetic,Clean
2396,388338,DET,NO,FGXP,9,6,1,5,18,0,14,4,5,71,4,3,FG,JH-090,47,1,2009,1,SUN,DET,NO,LouisianaSuperdome,81,,,Dome,Synthetic,Clean
3112,505344,DET,NO,FGXP,3,3,2,0,8,7,24,1,10,76,4,NA,FG,JH-090,42,0,2011,13,SN,DET,NO,LouisianaSuperdome,,,,Dome,Synthetic,Clean
3112,505386,DET,NO,FGXP,5,4,4,12,42,17,24,4,12,63,4,NA,FG,JH-090,55,0,2011,13,SN,DET,NO,LouisianaSuperdome,,,,Dome,Synthetic,Clean
3112,505356,DET,NO,FGXP,10,4,3,9,15,7,24,4,11,87,5,3,FG,JH-090,31,1,2011,13,SN,DET,NO,LouisianaSuperdome,,,,Dome,Synthetic,Clean
425,68958,CAR,NO,FGXP,4,4,4,13,13,10,20,4,4,94,5,3,FG,JK-020,23,1,2001,12,SUN,CAR,NO,LouisianaSuperdome,61,,,Dome,Synthetic,Clean
425,68944,CAR,NO,FGXP,9,5,3,2,45,7,13,4,11,70,4,3,FG,JK-020,47,1,2001,12,SUN,CAR,NO,LouisianaSuperdome,61,,,Dome,Synthetic,Clean
425,68987,CAR,NO,FGXP,5,5,4,2,45,20,20,4,8,66,4,3,FG,JK-020,51,1,2001,12,SUN,CAR,NO,LouisianaSuperdome,61,,,Dome,Synthetic,Clean
896,146011,CAR,NO,FGXP,5,4,1,5,19,0,0,4,6,94,5,3,FG,JK-020,24,1,2003,8,SUN,CAR,NO,LouisianaSuperdome,78,,,Dome,Synthetic,Clean
896,146083,CAR,NO,FGXP,11,4,3,9,18,10,17,4,4,89,5,3,FG,JK-020,29,1,2003,8,SUN,CAR,NO,LouisianaSuperdome,78,,,Dome,Synthetic,Clean
896,146157,CAR,NO,FGXP,6,3,5,10,28,20,20,1,11,88,5,3,FG,JK-020,31,1,2003,8,SUN,CAR,NO,LouisianaSuperdome,78,,,Dome,Synthetic,Clean
1235,201182,CAR,NO,FGXP,14,4,4,7,35,26,14,4,3,96,5,3,FG,JK-020,21,1,2004,13,SUN,CAR,NO,LouisianaSuperdome,,,,Dome,Synthetic,Clean
1235,201196,CAR,NO,FGXP,8,3,4,2,12,29,14,4,3,97,5,3,FG,JK-020,21,1,2004,13,SUN,CAR,NO,LouisianaSuperdome,,,,Dome,Synthetic,Clean
1235,201129,CAR,NO,FGXP,10,4,2,0,37,23,7,4,7,93,5,3,FG,JK-020,25,1,2004,13,SUN,CAR,NO,LouisianaSuperdome,,,,Dome,Synthetic,Clean
1235,201046,CAR,NO,FGXP,6,4,1,11,36,0,0,4,3,87,5,3,FG,JK-020,30,1,2004,13,SUN,CAR,NO,LouisianaSuperdome,,,,Dome,Synthetic,Clean
1235,201108,CAR,NO,FGXP,11,5,2,3,5,20,0,4,2,72,4,3,FG,JK-020,46,1,2004,13,SUN,CAR,NO,LouisianaSuperdome,,,,Dome,Synthetic,Clean
1235,201063,CAR,NO,FGXP,9,5,1,5,30,3,0,4,27,68,4,3,FG,JK-020,50,1,2004,13,SUN,CAR,NO,LouisianaSuperdome,,,,Dome,Synthetic,Clean
1828,297285,CAR,NO,FGXP,9,3,4,9,56,28,21,4,1,99,5,3,FG,JK-020,19,1,2006,17,SUN,CAR,NO,LouisianaSuperdome,62,,,Dome,Synthetic,Clean
1918,311667,CAR,NO,FGXP,6,3,1,8,14,0,0,4,4,95,5,3,FG,JK-020,23,1,2007,5,SUN,CAR,NO,LouisianaSuperdome,84,,,Dome,Synthetic,Clean
1918,311699,CAR,NO,FGXP,8,4,2,11,26,3,3,4,2,83,5,3,FG,JK-020,35,1,2007,5,SUN,CAR,NO,LouisianaSuperdome,84,,,Dome,Synthetic,Clean
1918,311807,CAR,NO,FGXP,8,3,4,0,3,13,13,1,10,65,4,3,FG,JK-020,52,1,2007,5,SUN,CAR,NO,LouisianaSuperdome,84,,,Dome,Synthetic,Clean
2370,384253,CAR,NO,FGXP,8,5,3,3,27,30,10,4,4,77,4,NA,FG,JK-020,41,0,2008,17,SUN,CAR,NO,LouisianaSuperdome,60,,,Dome,Synthetic,Clean
2370,384173,CAR,NO,FGXP,9,4,1,2,25,3,0,4,2,91,5,3,FG,JK-020,26,1,2008,17,SUN,CAR,NO,LouisianaSuperdome,60,,,Dome,Synthetic,Clean
2370,384196,CAR,NO,FGXP,9,4,2,7,0,6,3,4,5,84,5,3,FG,JK-020,34,1,2008,17,SUN,CAR,NO,LouisianaSuperdome,60,,,Dome,Synthetic,Clean
2370,384309,CAR,NO,FGXP,7,3,4,0,6,30,31,1,15,75,4,3,FG,JK-020,42,1,2008,17,SUN,CAR,NO,LouisianaSuperdome,60,,,Dome,Synthetic,Clean
2370,384159,CAR,NO,FGXP,12,5,1,8,6,0,0,4,12,72,4,3,FG,JK-020,45,1,2008,17,SUN,CAR,NO,LouisianaSuperdome,60,,,Dome,Synthetic,Clean
2511,407044,CAR,NO,FGXP,19,3,3,3,30,17,13,4,6,94,5,3,FG,JK-020,25,1,2009,9,SUN,CAR,NO,LouisianaSuperdome,71,,,Dome,Synthetic,Clean
2511,406989,CAR,NO,FGXP,12,4,2,5,34,14,3,4,8,86,5,3,FG,JK-020,32,1,2009,9,SUN,CAR,NO,LouisianaSuperdome,71,,,Dome,Synthetic,Clean
3039,493273,NO,TB,FGXP,10,6,1,9,28,0,0,4,8,76,4,NA,FG,JK-020,42,0,2011,9,SUN,TB,NO,LouisianaSuperdome,70,,,Dome,Synthetic,Clean
3039,493337,NO,TB,FGXP,9,3,2,0,1,14,3,1,4,96,5,3,FG,JK-020,21,1,2011,9,SUN,TB,NO,LouisianaSuperdome,70,,,Dome,Synthetic,Clean
3023,490661,NO,IND,FGXP,11,3,2,4,23,28,0,4,5,95,5,3,FG,JK-020,23,1,2011,7,SN,IND,NO,LouisianaSuperdome,75,,,Dome,Synthetic,Clean
3179,516409,NO,DET,FGXP,14,3,2,0,4,7,14,1,6,94,5,3,FG,JK-020,24,1,2011,18,SUN,DET,NO,LouisianaSuperdome,66,,,Dome,Synthetic,Clean
2944,477549,NO,CHI,FGXP,9,4,2,5,56,10,7,4,3,89,5,3,FG,JK-020,29,1,2011,2,SUN,CHI,NO,LouisianaSuperdome,80,,,Dome,Synthetic,Clean
3161,513460,NO,ATL,FGXP,4,5,3,3,9,28,13,4,7,89,5,3,FG,JK-020,29,1,2011,16,MN,ATL,NO,LouisianaSuperdome,67,,,Dome,Synthetic,Clean
2944,477525,NO,CHI,FGXP,13,2,1,0,25,0,7,4,1,86,5,3,FG,JK-020,31,1,2011,2,SUN,CHI,NO,LouisianaSuperdome,80,,,Dome,Synthetic,Clean
3039,493412,NO,TB,FGXP,11,4,4,1,21,24,16,4,1,83,5,3,FG,JK-020,34,1,2011,9,SUN,TB,NO,LouisianaSuperdome,70,,,Dome,Synthetic,Clean
2956,479543,NO,HOU,FGXP,7,3,2,0,38,7,16,4,2,83,5,3,FG,JK-020,35,1,2011,3,SUN,HOU,NO,LouisianaSuperdome,85,,,Dome,Synthetic,Clean
3112,505286,NO,DET,FGXP,13,11,1,5,56,0,0,4,11,79,4,3,FG,JK-020,39,1,2011,13,SN,DET,NO,LouisianaSuperdome,,,,Dome,Synthetic,Clean
3166,514236,NO,CAR,FGXP,9,4,2,2,46,14,10,4,7,75,4,3,FG,JK-020,43,1,2011,17,SUN,CAR,NO,LouisianaSuperdome,68,,,Dome,Synthetic,Clean
3023,490678,NO,IND,FGXP,7,3,2,0,3,31,7,1,17,70,4,3,FG,JK-020,47,1,2011,7,SN,IND,NO,LouisianaSuperdome,75,,,Dome,Synthetic,Clean
2944,477560,NO,CHI,FGXP,5,3,2,2,14,13,7,4,10,65,4,3,FG,JK-020,53,1,2011,2,SUN,CHI,NO,LouisianaSuperdome,80,,,Dome,Synthetic,Clean
93,15095,CAR,NO,FGXP,2,3,2,0,4,3,10,1,10,72,4,3,FG,JN-060,46,1,2000,7,SUN,CAR,NO,LouisianaSuperdome,74,,,Dome,Synthetic,Clean
93,15078,CAR,NO,FGXP,6,3,2,6,51,0,7,4,12,66,4,3,FG,JN-060,52,1,2000,7,SUN,CAR,NO,LouisianaSuperdome,74,,,Dome,Synthetic,Clean
1774,288545,SF,NO,FGXP,13,5,1,0,25,0,0,4,7,88,5,3,FG,JN-060,29,1,2006,13,SUN,SF,NO,LouisianaSuperdome,54,,,Dome,Synthetic,Clean
2172,352643,SF,NO,FGXP,10,5,3,10,23,6,21,4,14,80,5,3,FG,JN-060,38,1,2008,4,SUN,SF,NO,LouisianaSuperdome,82,,,Dome,Synthetic,Clean
2172,352560,SF,NO,FGXP,10,5,1,7,27,0,0,4,7,71,4,3,FG,JN-060,47,1,2008,4,SUN,SF,NO,LouisianaSuperdome,82,,,Dome,Synthetic,Clean
2172,352619,SF,NO,FGXP,6,5,2,1,49,3,14,4,9,69,4,3,FG,JN-060,49,1,2008,4,SUN,SF,NO,LouisianaSuperdome,82,,,Dome,Synthetic,Clean
2770,449233,PIT,NO,FGXP,6,5,2,1,16,3,0,4,20,67,4,NA,FG,JR-110,51,0,2010,8,SN,PIT,NO,LouisianaSuperdome,74,,,Dome,Synthetic,Clean
2770,449210,PIT,NO,FGXP,11,3,2,9,12,0,0,4,1,99,5,3,FG,JR-110,19,1,2010,8,SN,PIT,NO,LouisianaSuperdome,74,,,Dome,Synthetic,Clean
243,39565,STL,NO,FGXP,15,3,2,1,21,7,7,4,1,99,5,3,FG,JW-330,19,1,2000,17,SUN,STL,NO,LouisianaSuperdome,53,,,Dome,Synthetic,Clean
243,39581,STL,NO,FGXP,7,4,3,11,45,10,7,4,15,79,4,3,FG,JW-330,39,1,2000,17,SUN,STL,NO,LouisianaSuperdome,53,,,Dome,Synthetic,Clean
518,83878,STL,NE,FGXP,10,5,2,13,17,3,0,4,5,66,4,NA,FG,JW-330,52,0,2001,21,SB,STL,NE,LouisianaSuperdome,56,,,Dome,Synthetic,Clean
462,74940,STL,NO,FGXP,9,3,4,7,58,31,21,4,9,91,5,3,FG,JW-330,27,1,2001,14,MN,STL,NO,LouisianaSuperdome,64,,,Dome,Synthetic,Clean
462,74921,STL,NO,FGXP,4,6,4,14,24,28,21,4,15,75,4,3,FG,JW-330,43,1,2001,14,MN,STL,NO,LouisianaSuperdome,64,,,Dome,Synthetic,Clean
518,83863,STL,NE,FGXP,10,5,1,3,15,0,0,4,3,68,4,3,FG,JW-330,50,1,2001,21,SB,STL,NE,LouisianaSuperdome,56,,,Dome,Synthetic,Clean
1991,323490,STL,NO,FGXP,12,4,3,8,59,17,7,4,3,97,5,3,FG,JW-330,21,1,2007,10,SUN,STL,NO,LouisianaSuperdome,77,,,Dome,Synthetic,Clean
1991,323553,STL,NO,FGXP,7,5,4,2,0,34,21,4,8,74,4,3,FG,JW-330,44,1,2007,10,SUN,STL,NO,LouisianaSuperdome,77,,,Dome,Synthetic,Clean
1991,323465,STL,NO,FGXP,4,6,2,5,43,14,7,4,2,69,4,3,FG,JW-330,49,1,2007,10,SUN,STL,NO,LouisianaSuperdome,77,,,Dome,Synthetic,Clean
809,131847,HOU,NO,FGXP,9,5,2,0,6,7,7,4,9,88,5,3,FG,KB-230,30,1,2003,2,SUN,HOU,NO,LouisianaSuperdome,84,,,Dome,Grass,Clean
1189,193510,KC,NO,FGXP,13,3,1,2,30,7,0,4,5,95,5,3,FG,LT-110,24,1,2004,10,SUN,KC,NO,LouisianaSuperdome,66,,,Dome,Synthetic,Clean
1189,193547,KC,NO,FGXP,8,5,2,6,9,10,14,4,8,74,4,3,FG,LT-110,44,1,2004,10,SUN,KC,NO,LouisianaSuperdome,66,,,Dome,Synthetic,Clean
2468,400103,NYG,NO,FGXP,11,4,4,12,13,17,41,4,20,80,5,3,FG,LT-110,38,1,2009,6,SUN,NYG,NO,LouisianaSuperdome,56,,,Dome,Synthetic,Clean
2468,400003,NYG,NO,FGXP,6,3,1,0,8,0,14,4,5,69,4,3,FG,LT-110,49,1,2009,6,SUN,NYG,NO,LouisianaSuperdome,56,,,Dome,Synthetic,Clean
3097,502891,NYG,NO,FGXP,4,3,2,0,5,3,21,1,10,57,3,NA,FG,LT-110,61,0,2011,12,MN,NYG,NO,LouisianaSuperdome,,,,Dome,Synthetic,Clean
3097,502845,NYG,NO,FGXP,9,5,2,9,35,0,7,4,8,76,4,3,FG,LT-110,42,1,2011,12,MN,NYG,NO,LouisianaSuperdome,,,,Dome,Synthetic,Clean
1139,185442,MIN,NO,FGXP,8,5,3,2,31,28,21,4,5,79,4,3,FG,MA-070,39,1,2004,6,SN,MIN,NO,LouisianaSuperdome,76,,,Dome,Synthetic,Clean
1632,265738,ATL,NO,FGXP,11,5,2,1,54,3,17,4,7,93,5,NA,FG,MA-070,25,0,2006,3,MN,ATL,NO,LouisianaSuperdome,78,,,Dome,Synthetic,Clean
