GID,PID,OFF,DEF,TYPE,DSEQ,LEN,QTR,MIN,SEC,PTSO,PTSD,DWN,YTG,YFOG,DIST,ZONE,PTS,FGXP,FKICKER,GOOD,pDiff,SURF,COND2
1264,205903,STL,ARI,0,0,12,3,13,3,7,17,4,9,26,92,2,NA,,JW-330,,0.067227985,Grass,Clean
1264,205815,ARI,STL,0,0,11,1,13,41,0,0,4,17,6,112,1,NA,,NR-010,,0.122470891,Grass,Clean
1264,205907,ARI,STL,0,0,10,3,12,3,17,7,4,13,14,104,1,NA,,NR-010,,0.13082748,Grass,Clean
1265,206085,HOU,CHI,0,0,8,3,2,41,7,2,4,9,50,68,3,NA,,KB-230,,0.114359974,Grass,Clean
1265,206003,CHI,HOU,0,0,11,2,14,57,0,0,4,6,29,89,2,NA,,PE-010,,0.190329907,Grass,Clean
1265,206101,HOU,CHI,1,7,4,4,11,41,7,5,4,3,97,21,5,3,FG,KB-230,Y,-0.037857866,Grass,Clean
1265,206093,CHI,HOU,1,4,5,4,14,14,2,7,4,2,75,43,4,3,FG,PE-010,Y,0.031989987,Grass,Clean
1265,206064,CHI,HOU,0,0,8,3,8,2,0,7,4,7,60,58,4,NA,,PE-010,,0.03093919,Grass,Clean
1265,206059,HOU,CHI,0,0,10,3,10,5,7,0,4,9,17,101,1,NA,,KB-230,,0.146562252,Grass,Clean
1265,206116,HOU,CHI,0,9,39,4,6,43,10,5,4,7,69,49,4,NA,,KB-230,,-0.00512022,Grass,Clean
1265,206068,HOU,CHI,0,0,6,3,6,23,7,0,4,1,29,89,2,NA,,KB-230,,0.121283141,Grass,Clean
1265,206107,HOU,CHI,0,0,13,4,10,14,10,5,4,12,33,85,2,NA,,KB-230,,0.112748717,Grass,Clean
1265,206021,CHI,HOU,1,7,5,2,7,9,0,0,4,3,79,39,4,NA,FG,PE-010,N,0.036110313,Grass,Clean
1265,206055,CHI,HOU,0,0,9,3,11,38,0,7,4,3,42,76,3,NA,,PE-010,,0.01286051,Grass,Clean
1265,206089,CHI,HOU,0,0,7,3,0,42,2,7,4,18,4,114,1,NA,,PE-010,,0.060443837,Grass,Clean
1265,206139,CHI,HOU,0,7,9,4,1,11,5,24,4,10,80,38,5,NA,,PE-010,,-0.018449297,Grass,Clean
1265,206072,CHI,HOU,0,0,7,3,5,22,0,7,4,12,17,101,1,NA,,PE-010,,0.033954943,Grass,Clean
1265,205985,CHI,HOU,0,10,45,1,10,11,0,0,4,1,72,46,4,NA,,PE-010,,0.043608638,Grass,Clean
1265,205995,HOU,CHI,1,7,6,1,3,52,0,0,4,1,76,42,4,NA,FG,KB-230,N,0.085139897,Grass,Clean
1265,205999,HOU,CHI,0,0,12,1,1,36,0,0,4,3,40,78,2,NA,,KB-230,,0.052197625,Grass,Clean
1265,206030,CHI,HOU,0,0,7,2,3,25,0,0,4,13,65,53,4,NA,,PE-010,,0.093850404,Grass,Clean
1265,206008,CHI,HOU,0,5,10,2,12,56,0,0,4,6,65,53,4,NA,,PE-010,,0.061262691,Grass,Clean
1265,206013,CHI,HOU,0,0,9,2,10,59,0,0,4,12,15,103,1,NA,,PE-010,,0.178210624,Grass,Clean
1265,206036,HOU,CHI,0,0,7,2,1,55,0,0,4,5,35,83,2,NA,,KB-230,,0.136715398,Grass,Clean
1265,206076,HOU,CHI,0,0,10,3,4,57,7,0,4,10,52,66,3,NA,,KB-230,,0.121174229,Grass,Clean
1266,206287,BUF,CIN,1,12,4,4,5,35,30,10,4,4,85,33,5,3,FG,RL-090,Y,-0.002756603,Synthetic,Clean
1266,206159,BUF,CIN,0,0,10,1,9,15,0,0,4,14,16,102,1,NA,,RL-090,,0.191382246,Synthetic,Clean
1266,206181,BUF,CIN,0,0,10,1,3,47,7,7,4,10,23,95,2,7,,RL-090,,0.150963912,Synthetic,Clean
1266,206305,BUF,CIN,0,6,4,4,1,12,33,17,4,9,69,49,4,NA,,RL-090,,-0.001342816,Synthetic,Clean
1266,206232,BUF,CIN,1,6,3,2,0,5,24,10,1,15,79,39,4,3,FG,RL-090,Y,-0.02703733,Synthetic,Clean
1266,206192,CIN,BUF,0,10,40,2,13,40,7,14,4,4,69,49,4,NA,,SG-110,,0.133462495,Synthetic,Clean
1266,206237,CIN,BUF,0,0,14,3,14,6,10,27,4,14,42,76,3,NA,,SG-110,,0.011295452,Synthetic,Clean
1266,206297,CIN,BUF,0,9,5,4,3,14,10,33,4,4,96,22,5,7,,SG-110,,-0.004071707,Synthetic,Clean
1266,206223,BUF,CIN,1,6,5,2,1,18,21,10,4,2,94,24,5,3,FG,RL-090,Y,-0.022063336,Synthetic,Clean
1266,206214,CIN,BUF,0,0,11,2,5,2,10,21,4,13,37,81,2,NA,,SG-110,,0.050690526,Synthetic,Clean
1266,206247,CIN,BUF,0,0,9,3,8,34,10,27,4,3,56,62,3,NA,,SG-110,,0.018773174,Synthetic,Clean
1266,206275,BUF,CIN,0,0,11,4,12,6,30,10,4,5,25,93,2,NA,,RL-090,,0.009772151,Synthetic,Clean
1266,206241,BUF,CIN,0,0,11,3,11,37,27,10,4,1,23,95,2,NA,,RL-090,,0.038723369,Synthetic,Clean
1266,206207,CIN,BUF,1,10,4,2,6,57,7,21,4,2,94,24,5,3,FG,SG-110,Y,0.032791984,Synthetic,Clean
1266,206155,CIN,BUF,0,0,10,1,11,2,0,0,4,3,40,78,2,NA,,SG-110,,0.009229341,Synthetic,Clean
1266,206270,BUF,CIN,1,9,4,4,13,2,27,10,4,1,98,20,5,3,FG,RL-090,Y,0.003823676,Synthetic,Clean
1266,206151,BUF,CIN,0,0,10,1,12,29,0,0,4,1,38,80,2,NA,,RL-090,,0.062224909,Synthetic,Clean
1266,206254,BUF,CIN,0,0,15,3,5,41,27,10,4,13,26,92,2,NA,,RL-090,,0.025605872,Synthetic,Clean
1266,206258,CIN,BUF,0,0,13,3,4,34,10,27,4,9,18,100,1,NA,,SG-110,,0.03117951,Synthetic,Clean
1267,206427,CLE,SD,0,0,13,4,7,28,0,21,4,3,32,86,2,NA,,PD-020,,-0.002457842,Grass,Snow
1267,206440,CLE,SD,0,4,7,4,2,23,0,21,4,13,21,97,2,NA,,PD-020,,0.00035461,Grass,Snow
1267,206436,CLE,SD,0,0,11,4,4,6,0,21,4,2,43,75,3,NA,,PD-020,,-0.004091088,Grass,Snow
1267,206423,CLE,SD,0,4,7,4,9,42,0,21,4,5,75,43,4,NA,,PD-020,,-0.01689402,Grass,Snow
1267,206432,SD,CLE,0,0,7,4,6,28,21,0,4,6,34,84,2,NA,,NK-020,,-0.001310517,Grass,Snow
1267,206352,CLE,SD,1,16,4,2,8,32,0,7,4,3,79,39,4,NA,FG,PD-020,N,0.038619753,Grass,Snow
1267,206419,CLE,SD,0,0,15,4,11,18,0,21,4,4,39,79,2,NA,,PD-020,,-0.002542779,Grass,Snow
1267,206444,SD,CLE,0,4,4,4,0,34,21,0,4,11,79,39,4,NA,,NK-020,,-0.0109963,Grass,Snow
1267,206376,CLE,SD,0,0,12,2,0,26,0,14,4,4,21,97,2,NA,,PD-020,,0.024653373,Grass,Snow
1267,206364,SD,CLE,0,0,10,2,2,34,7,0,4,5,25,93,2,NA,,NK-020,,0.06091543,Grass,Snow
1267,206318,SD,CLE,0,0,11,1,10,2,0,0,4,5,60,58,4,NA,,NK-020,,0.127893558,Grass,Snow
1267,206345,CLE,SD,0,9,36,2,12,36,0,7,4,1,55,63,3,NA,,PD-020,,0.060464221,Grass,Snow
1267,206413,SD,CLE,0,0,9,4,14,50,21,0,4,10,52,66,3,NA,,NK-020,,-0.011919925,Grass,Snow
1267,206360,CLE,SD,0,0,10,2,3,54,0,7,4,12,51,67,3,NA,,PD-020,,0.029382769,Grass,Snow
1267,206400,CLE,SD,0,8,4,3,5,27,0,21,4,5,95,23,5,NA,,PD-020,,-0.01452562,Grass,Snow
1267,206372,SD,CLE,0,0,11,2,1,31,14,0,4,7,48,70,3,NA,,NK-020,,0.01463416,Grass,Snow
1267,206314,CLE,SD,0,6,45,1,12,8,0,0,4,1,54,64,3,NA,,PD-020,,0.037121568,Grass,Snow
1267,206407,CLE,SD,0,0,10,3,1,56,0,21,4,5,25,93,2,NA,,PD-020,,0.002087809,Grass,Snow
1268,206459,DET,MIN,1,13,3,1,8,37,0,0,4,3,87,31,5,3,FG,JH-090,Y,-0.027003667,Synthetic,Clean
1268,206560,DET,MIN,0,0,8,3,2,43,13,14,4,6,35,83,2,NA,,JH-090,,0.026192658,Synthetic,Clean
1268,206556,MIN,DET,0,0,12,3,3,43,14,13,4,4,26,92,2,NA,,MA-070,,0.154310209,Synthetic,Clean
1268,206537,DET,MIN,0,0,8,3,10,10,13,14,4,10,60,58,4,NA,,JH-090,,-0.050697981,Synthetic,Clean
1268,206569,DET,MIN,0,9,36,4,13,26,13,14,4,1,53,65,3,NA,,JH-090,,0.139705856,Synthetic,Clean
1268,206515,DET,MIN,0,0,10,2,2,6,10,14,4,7,38,80,2,NA,,JH-090,,-0.008988821,Synthetic,Clean
1268,206552,DET,MIN,0,0,11,3,4,45,13,14,4,5,34,84,2,NA,,JH-090,,-0.000412471,Synthetic,Clean
1268,206491,MIN,DET,0,0,13,2,11,17,7,3,4,12,18,100,1,NA,,MA-070,,0.163315436,Synthetic,Clean
1268,206487,DET,MIN,0,0,11,2,12,35,3,7,4,16,64,54,4,NA,,JH-090,,-0.002069943,Synthetic,Clean
1268,206479,MIN,DET,0,0,13,1,0,28,7,3,4,5,28,90,2,NA,,MA-070,,0.0711259,Synthetic,Clean
1268,206523,DET,MIN,1,8,3,2,0,33,10,14,4,2,95,23,5,3,FG,JH-090,Y,0.074183288,Synthetic,Clean
1269,206628,JAC,GB,0,0,13,1,9,47,7,0,4,7,48,70,3,NA,,JS-110,,0.040762469,Grass,Clean
1269,206673,GB,JAC,1,11,4,2,5,35,3,7,4,2,87,31,5,NA,FG,RL-130,N,-0.008795991,Grass,Clean
1269,206699,GB,JAC,0,0,13,2,0,20,10,14,4,9,42,76,3,NA,,RL-130,,0.030306062,Grass,Clean
1269,206760,GB,JAC,0,0,12,4,5,41,17,28,4,8,57,61,3,NA,,RL-130,,-0.004829679,Grass,Clean
1269,206771,GB,JAC,0,0,13,4,2,45,17,28,4,5,15,103,1,NA,,RL-130,,0.001408262,Grass,Clean
1269,206638,GB,JAC,0,0,9,1,5,24,0,7,4,4,35,83,2,NA,,RL-130,,0.125261124,Grass,Clean
1269,206648,GB,JAC,0,0,7,1,1,48,0,7,4,7,23,95,2,NA,,RL-130,,0.188492277,Grass,Clean
1269,206661,GB,JAC,0,0,12,2,11,31,3,7,4,2,44,74,3,NA,,RL-130,,0.112287881,Grass,Clean
1269,206740,JAC,GB,0,0,10,3,0,50,21,17,4,5,23,95,2,NA,,JS-110,,0.224482576,Grass,Clean
1269,206644,JAC,GB,0,0,7,1,2,48,7,0,4,6,64,54,4,NA,,JS-110,,0.039484881,Grass,Clean
1269,206736,GB,JAC,0,0,11,3,1,47,17,21,4,10,45,73,3,NA,,RL-130,,0.085820339,Grass,Clean
1269,206656,GB,JAC,1,7,4,2,13,39,0,7,4,1,83,35,5,3,FG,RL-130,Y,0.030364812,Grass,Clean
1269,206750,JAC,GB,0,10,4,4,9,53,21,17,4,1,99,19,5,7,,JS-110,,0.019560344,Grass,Clean
1270,206951,KC,DEN,0,4,7,4,2,0,45,17,4,6,92,26,5,NA,,LT-110,,-0.004502482,Grass,Clean
1270,206922,DEN,KC,0,0,10,4,11,42,10,42,4,13,38,80,2,NA,,JE-020,,0.011512692,Grass,Clean
1270,206859,DEN,KC,0,0,9,2,2,0,7,28,4,1,40,78,2,NA,,JE-020,,0.067919257,Grass,Clean
1270,206927,DEN,KC,0,0,6,4,9,26,10,42,4,8,22,96,2,NA,,JE-020,,0.014709892,Grass,Clean
1270,206897,KC,DEN,0,0,10,3,5,35,35,10,4,16,57,61,3,NA,,LT-110,,0.005158836,Grass,Clean
1270,206918,DEN,KC,0,7,5,4,12,27,10,42,4,3,59,59,3,NA,,JE-020,,-0.002274501,Grass,Clean
1270,206870,DEN,KC,1,9,3,2,0,7,7,28,1,9,91,27,5,3,FG,JE-020,Y,-0.0297103,Grass,Clean
1270,206855,KC,DEN,0,0,8,2,3,14,28,7,4,4,45,73,3,NA,,LT-110,,0.02541524,Grass,Clean
1270,206938,KC,DEN,1,5,3,4,5,38,42,10,4,6,79,39,4,3,FG,LT-110,Y,-0.003680074,Grass,Clean
1270,206843,DEN,KC,0,7,6,2,6,58,7,21,4,2,59,59,3,NA,,JE-020,,0.056436512,Grass,Clean
1270,206825,DEN,KC,0,0,13,2,13,9,7,14,4,3,17,101,1,NA,,JE-020,,0.121413466,Grass,Clean
1270,206796,KC,DEN,0,0,6,1,11,21,7,0,4,29,53,65,3,NA,,LT-110,,0.059662466,Grass,Clean
1270,206933,KC,DEN,0,0,11,4,6,54,42,10,4,23,43,75,3,NA,,LT-110,,-0.006615491,Grass,Clean
1271,206997,NYJ,SEA,0,0,9,2,12,9,10,7,4,10,36,82,2,NA,,DB-390,,0.110535659,Synthetic,Clean
1271,206966,NYJ,SEA,1,11,5,1,9,59,0,0,4,3,97,21,5,3,FG,DB-390,Y,-0.019659807,Synthetic,Clean
1271,207042,NYJ,SEA,0,0,9,3,13,38,24,14,4,1,28,90,2,NA,,DB-390,,0.041366245,Synthetic,Clean
1271,207066,SEA,NYJ,0,14,7,3,2,20,14,30,4,1,99,19,5,NA,,JB-710,,0.00226227,Synthetic,Clean
1271,207077,NYJ,SEA,1,11,7,4,12,26,30,14,4,5,88,30,5,NA,FG,DB-390,N,-0.000173384,Synthetic,Clean
1271,207091,NYJ,SEA,0,0,9,4,7,15,37,14,4,7,27,91,2,NA,,DB-390,,0.002627667,Synthetic,Clean
1271,207100,NYJ,SEA,0,9,40,4,1,15,37,14,4,1,89,29,5,NA,,DB-390,,0.003203458,Synthetic,Clean
1272,207191,TEN,OAK,0,0,10,2,0,51,21,21,4,12,25,93,2,NA,,GA-030,,0.048878958,Grass,Clean
1272,207286,TEN,OAK,0,0,10,4,0,25,35,38,4,8,53,65,3,NA,,GA-030,,-0.007124099,Grass,Clean
1272,207231,TEN,OAK,0,6,12,3,1,42,21,35,4,3,69,49,4,NA,,GA-030,,0.033161353,Grass,Clean
1272,207254,TEN,OAK,0,0,9,4,9,24,28,35,4,16,48,70,3,NA,,GA-030,,0.036203111,Grass,Clean
1272,207148,TEN,OAK,0,0,17,2,12,50,7,14,4,16,17,101,1,NA,,GA-030,,0.054008187,Grass,Clean
1272,207143,OAK,TEN,0,0,9,2,14,26,14,7,4,13,39,79,2,NA,,SJ-030,,0.081202154,Grass,Clean
1272,207110,OAK,TEN,0,0,9,1,12,12,0,0,4,1,45,73,3,NA,,SJ-030,,0.027406839,Grass,Clean
1272,207162,TEN,OAK,0,0,10,2,7,47,14,14,4,10,30,88,2,NA,,GA-030,,0.069935207,Grass,Clean
1272,207210,OAK,TEN,0,0,6,3,9,6,21,21,4,8,24,94,2,NA,,SJ-030,,0.128266826,Grass,Clean
1272,207204,TEN,OAK,0,0,7,3,12,39,21,21,4,9,44,74,3,NA,,GA-030,,0.044690576,Grass,Clean
1272,207195,TEN,OAK,1,4,3,2,0,8,21,21,1,10,78,40,4,NA,FG,GA-030,N,0.046777446,Grass,Clean
1272,207262,TEN,OAK,0,8,7,4,6,0,28,35,4,1,82,36,5,NA,,GA-030,,-0.033278849,Grass,Clean
1272,207245,TEN,OAK,0,12,4,4,11,57,21,35,4,3,97,21,5,7,,GA-030,,0.009729416,Grass,Clean
1272,207168,OAK,TEN,0,0,8,2,5,38,14,14,4,14,31,87,2,NA,,SJ-030,,0.143916962,Grass,Clean
1272,207269,OAK,TEN,1,7,4,4,3,43,35,28,4,11,76,42,4,3,FG,SJ-030,Y,0.037544817,Grass,Clean
1273,207322,PHI,DAL,0,0,13,2,14,10,0,0,4,11,37,81,2,NA,,DA-030,,0.035631619,Grass,Clean
1273,207375,DAL,PHI,0,0,8,3,9,52,7,6,4,9,65,53,4,NA,,BC-300,,-0.055952861,Grass,Clean
1273,207370,PHI,DAL,0,0,9,3,11,43,6,7,4,3,14,104,1,NA,,DA-030,,0.16971616,Grass,Clean
1273,207422,DAL,PHI,1,6,6,4,6,9,7,6,4,4,72,46,4,NA,FG,BC-300,N,0.143381356,Grass,Clean
1273,207414,DAL,PHI,0,0,10,4,9,33,7,6,4,26,28,90,2,NA,,BC-300,,0.060345508,Grass,Clean
1273,207396,DAL,PHI,0,0,9,3,1,5,7,6,4,6,51,67,3,NA,,BC-300,,-0.013226409,Grass,Clean
1273,207308,DAL,PHI,0,0,11,1,7,21,0,0,4,12,46,72,3,NA,,BC-300,,0.079505588,Grass,Clean
1273,207298,PHI,DAL,0,0,9,1,11,13,0,0,4,13,53,65,3,NA,,DA-030,,0.023227125,Grass,Clean
1273,207338,PHI,DAL,0,0,12,2,8,13,6,0,4,3,38,80,2,NA,,DA-030,,0.033714221,Grass,Clean
1273,207382,PHI,DAL,0,0,10,3,7,54,6,7,4,17,38,80,2,NA,,DA-030,,0.166206164,Grass,Clean
1273,207407,PHI,DAL,0,0,9,4,12,22,6,7,4,6,64,54,4,NA,,DA-030,,0.121106202,Grass,Clean
1273,207357,DAL,PHI,0,0,8,2,0,44,7,6,4,5,63,55,4,NA,,BC-300,,-0.074941356,Grass,Clean
1274,207461,TB,NO,0,0,9,1,8,0,7,7,4,10,45,73,3,NA,,JT-100,,0.016035464,Grass,Clean
1274,207481,TB,NO,0,0,13,2,14,30,7,7,4,26,45,73,3,NA,,JT-100,,-0.044717464,Grass,Clean
1274,207557,TB,NO,1,8,6,4,11,23,14,7,4,2,81,37,5,3,FG,JT-100,Y,0.052083664,Grass,Clean
1274,207515,TB,NO,0,0,10,2,0,48,7,7,4,8,56,62,3,NA,,JT-100,,0.081778393,Grass,Clean
1274,207505,TB,NO,0,0,11,2,2,56,7,7,4,4,43,75,3,NA,,JT-100,,0.053437036,Grass,Clean
1274,207509,NO,TB,0,0,13,2,1,53,7,7,4,3,27,91,2,NA,,JC-090,,0.131379038,Grass,Clean
1274,207543,NO,TB,0,0,12,3,3,34,7,14,4,3,18,100,1,NA,,JC-090,,0.149039872,Grass,Clean
1274,207492,TB,NO,0,0,12,2,9,40,7,7,4,16,11,107,1,NA,,JT-100,,0.057603683,Grass,Clean
1274,207539,TB,NO,0,0,10,3,5,3,14,7,4,17,59,59,3,NA,,JT-100,,-0.03157823,Grass,Clean
1274,207567,NO,TB,1,9,5,4,6,5,7,17,4,9,80,38,5,NA,FG,JC-090,N,-0.055888597,Grass,Clean
1274,207571,NO,TB,0,0,19,4,4,3,7,17,4,11,27,91,2,NA,,JC-090,,0.055130541,Grass,Clean
1274,207529,TB,NO,0,0,19,3,9,16,7,7,4,2,28,90,2,7,,JT-100,,0.131339675,Grass,Clean
1274,207498,NO,TB,0,0,10,2,6,50,7,7,4,2,52,66,3,NA,,JC-090,,0.072394235,Grass,Clean
1274,207488,NO,TB,0,0,13,2,11,18,7,7,4,2,45,73,3,NA,,JC-090,,0.057858166,Grass,Clean
1274,207581,NO,TB,0,4,13,4,2,13,14,17,4,12,57,61,3,NA,,JC-090,,0.088894547,Grass,Clean
1275,207747,BAL,IND,0,5,35,4,2,44,10,20,4,9,35,83,2,NA,,MS-520,,0.03172381,Synthetic,Clean
1275,207742,IND,BAL,1,7,5,4,4,8,20,10,4,1,85,33,5,NA,FG,MV-010,N,0.001913543,Synthetic,Clean
1275,207754,BAL,IND,0,12,13,4,1,12,10,20,4,3,72,46,4,NA,,MS-520,,-0.006381649,Synthetic,Clean
1275,207632,BAL,IND,1,8,4,2,13,8,0,3,4,1,76,42,4,3,FG,MS-520,Y,0.012242276,Synthetic,Clean
1275,207605,IND,BAL,0,0,23,1,9,44,3,0,4,4,45,73,3,NA,,MV-010,,0.087226742,Synthetic,Clean
1275,207609,BAL,IND,0,0,13,1,7,31,0,3,4,3,16,102,1,NA,,MS-520,,0.082022749,Synthetic,Clean
1275,207725,BAL,IND,0,0,8,4,11,58,10,20,4,9,21,97,2,NA,,MS-520,,0.007001328,Synthetic,Clean
1275,207713,BAL,IND,0,4,37,4,14,22,3,20,4,2,74,44,4,NA,,MS-520,,0.005078817,Synthetic,Clean
1275,207599,IND,BAL,1,8,3,1,11,17,0,0,4,7,93,25,5,3,FG,MV-010,Y,-0.041053308,Synthetic,Clean
1275,207656,BAL,IND,0,0,12,2,3,33,3,3,4,5,10,108,1,NA,,MS-520,,0.088815881,Synthetic,Clean
1275,207682,IND,BAL,0,0,10,3,12,29,6,3,4,7,38,80,2,NA,,MV-010,,0.181356312,Synthetic,Clean
1275,207661,IND,BAL,0,0,8,2,1,31,3,3,4,18,65,53,4,NA,,MV-010,,0.101948329,Synthetic,Clean
1275,207624,BAL,IND,0,0,7,1,1,49,0,3,4,21,36,82,2,NA,,MS-520,,0.003653214,Synthetic,Clean
1275,207614,IND,BAL,0,0,7,1,5,26,3,0,4,1,52,66,3,NA,,MV-010,,0.097905578,Synthetic,Clean
1275,207719,BAL,IND,0,8,4,4,12,54,3,20,4,4,87,31,5,7,,MS-520,,0.008007133,Synthetic,Clean
1275,207641,BAL,IND,0,0,8,2,10,14,3,3,4,6,54,64,3,NA,,MS-520,,0.004727145,Synthetic,Clean
1275,207652,IND,BAL,0,0,11,2,4,19,3,3,4,2,58,60,3,NA,,MV-010,,0.119250746,Synthetic,Clean
1275,207666,BAL,IND,0,0,15,2,1,6,3,3,4,3,8,110,1,NA,,MS-520,,0.077250682,Synthetic,Clean
1275,207702,BAL,IND,1,8,10,3,2,34,3,13,4,6,87,31,5,NA,FG,MS-520,N,0.00741503,Synthetic,Clean
1275,207733,BAL,IND,0,7,5,4,8,35,10,20,4,7,62,56,4,NA,,MS-520,,0.026273453,Synthetic,Clean
1275,207673,IND,BAL,1,2,4,2,0,5,3,3,1,10,85,33,5,3,FG,MV-010,Y,-0.011149649,Synthetic,Clean
1276,207772,NE,MIA,0,0,10,1,7,58,7,0,4,14,29,89,2,NA,,AV-040,,0.060171227,Grass,Clean
1276,207873,NE,MIA,0,0,9,3,1,6,21,17,4,7,39,79,2,NA,,AV-040,,0.075371078,Grass,Clean
1276,207879,MIA,NE,0,0,9,4,13,36,17,21,4,1,46,72,3,NA,,OM-010,,0.124814654,Grass,Clean
1276,207915,MIA,NE,0,7,6,4,1,29,23,28,4,10,79,39,4,6,,OM-010,,-0.155710758,Grass,Clean
1276,207825,MIA,NE,1,11,4,2,1,56,7,14,4,5,88,30,5,3,FG,OM-010,Y,-0.053511601,Grass,Clean
1276,207887,NE,MIA,0,0,14,4,9,10,21,17,4,12,29,89,2,NA,,AV-040,,0.100272981,Grass,Clean
1276,207790,NE,MIA,0,0,9,1,1,47,7,7,4,28,13,105,1,NA,,AV-040,,-0.006162435,Grass,Clean
1276,207798,NE,MIA,0,0,8,2,13,57,7,7,4,7,18,100,1,NA,,AV-040,,0.086034303,Grass,Clean
1276,207776,MIA,NE,0,0,23,1,6,57,0,7,4,8,29,89,2,NA,,OM-010,,0.042524286,Grass,Clean
1276,207785,MIA,NE,0,0,11,1,3,44,7,7,4,5,33,85,2,NA,,OM-010,,0.0535981,Grass,Clean
1276,207835,NE,MIA,0,0,10,2,0,41,14,10,4,6,49,69,3,NA,,AV-040,,0.088846418,Grass,Clean
1276,207794,MIA,NE,0,0,7,2,15,0,7,7,4,6,45,73,3,NA,,OM-010,,0.058455119,Grass,Clean
1277,207940,GB,MIN,0,0,8,1,6,26,0,0,4,8,64,54,4,NA,,RL-130,,0.020282146,Synthetic,Clean
1277,208082,GB,MIN,1,11,3,4,0,3,31,31,4,11,89,29,5,3,FG,RL-130,Y,0.217831982,Synthetic,Clean
1277,207945,MIN,GB,0,0,7,1,4,39,0,0,4,7,41,77,3,NA,,MA-070,,0.095783619,Synthetic,Clean
1277,208029,MIN,GB,1,14,3,4,15,0,21,24,4,7,89,29,5,3,FG,MA-070,Y,0.080635441,Synthetic,Clean
1277,208042,GB,MIN,0,0,13,4,9,50,24,24,4,4,55,63,3,NA,,RL-130,,0.177092941,Synthetic,Clean
1277,207973,GB,MIN,0,16,3,2,6,40,0,7,4,1,99,19,5,7,,RL-130,,-0.067701622,Synthetic,Clean
1277,207932,MIN,GB,0,0,13,1,10,17,0,0,4,31,30,88,2,NA,,MA-070,,0.071066227,Synthetic,Clean
1277,207996,GB,MIN,1,4,3,2,0,4,14,21,4,1,75,43,4,3,FG,RL-130,Y,-0.015641143,Synthetic,Clean
1277,208004,GB,MIN,0,0,7,3,12,6,17,21,4,12,52,66,3,NA,,RL-130,,0.057876605,Synthetic,Clean
1277,208070,GB,MIN,0,0,9,4,1,44,31,31,4,5,54,64,3,NA,,RL-130,,0.204817434,Synthetic,Clean
1277,208061,GB,MIN,0,13,4,4,3,38,24,31,4,3,97,21,5,7,,RL-130,,-0.099925926,Synthetic,Clean
1277,208034,MIN,GB,0,0,8,4,13,38,24,24,4,1,39,79,2,NA,,MA-070,,0.10078184,Synthetic,Clean
1278,208209,OAK,KC,1,9,1,3,0,10,21,21,4,12,78,40,4,3,FG,SJ-030,Y,0.092962829,Grass,Clean
1278,208189,KC,OAK,0,6,9,3,9,7,21,21,4,1,46,72,3,NA,,LT-110,,0.006206507,Grass,Clean
1278,208217,OAK,KC,0,0,8,4,12,30,24,21,4,18,42,76,3,NA,,SJ-030,,0.124707857,Grass,Clean
1278,208105,KC,OAK,0,0,10,1,7,51,0,7,4,17,31,87,2,NA,,LT-110,,0.163875835,Grass,Clean
1278,208098,KC,OAK,1,8,8,1,9,42,0,7,4,5,76,42,4,NA,FG,LT-110,N,-0.050858765,Grass,Clean
1278,208149,KC,OAK,0,0,13,2,5,45,14,14,4,4,47,71,3,NA,,LT-110,,0.081885823,Grass,Clean
1278,208199,OAK,KC,0,0,11,3,5,9,21,21,4,7,26,92,2,NA,,SJ-030,,0.023008439,Grass,Clean
1278,208243,OAK,KC,1,6,4,4,3,53,24,28,4,8,73,45,4,3,FG,SJ-030,Y,0.073384762,Grass,Clean
1278,208260,OAK,KC,1,7,4,4,1,7,27,28,4,14,72,46,4,3,FG,SJ-030,Y,0.352050693,Grass,Clean
1278,208174,KC,OAK,1,3,3,2,0,4,21,21,1,10,68,50,4,NA,FG,LT-110,N,-0.052431851,Grass,Clean
1278,208193,KC,OAK,0,0,8,3,7,39,21,21,4,4,60,58,4,NA,,LT-110,,0.109467472,Grass,Clean
1278,208183,KC,OAK,0,0,8,3,11,40,21,21,4,15,42,76,3,NA,,LT-110,,0.101654688,Grass,Clean
1278,208267,KC,OAK,1,6,4,4,0,26,28,30,4,7,80,38,5,3,FG,LT-110,Y,0.227593023,Grass,Clean
1278,208222,KC,OAK,0,0,12,4,11,26,21,24,4,10,20,98,1,NA,,LT-110,,0.190407976,Grass,Clean
1279,208417,TEN,DEN,0,4,3,4,5,17,16,37,4,1,38,80,2,NA,,GA-030,,0.010949399,Grass,Clean
1279,208401,DEN,TEN,1,4,4,4,11,23,27,16,4,3,88,30,5,3,FG,JE-020,Y,-0.024441648,Grass,Clean
1279,208366,DEN,TEN,0,0,8,3,13,14,24,16,4,15,40,78,2,NA,,JE-020,,0.086002561,Grass,Clean
1279,208351,DEN,TEN,0,0,11,2,1,44,24,10,4,15,27,91,2,NA,,JE-020,,0.028082795,Grass,Clean
1279,208286,DEN,TEN,1,6,4,1,8,46,7,0,4,1,96,22,5,3,FG,JE-020,Y,-0.022462915,Grass,Clean
1279,208408,DEN,TEN,0,0,11,4,8,51,30,16,4,13,43,75,3,NA,,JE-020,,0.017631853,Grass,Clean
1279,208333,DEN,TEN,0,0,8,2,8,16,17,10,4,4,21,97,2,NA,,JE-020,,0.065130316,Grass,Clean
